12.4617
12.4842
12.4938
12.5033
12.5127
12.522
12.5312
12.5403
12.5492
12.5581
12.5669
12.5755
12.5841
12.5926
12.6009
12.6092
12.6173
12.6253
12.6333
12.6411
12.6488
12.6565
12.664
12.6714
12.6787
12.6859
12.693
12.7
12.7069
12.7137
12.7203
12.7269
12.7334
12.7398
12.746
12.7522
12.7582
12.7642
12.77
12.7757
12.7814
12.7869
12.7923
12.7977
12.8029
12.808
12.813
12.8179
12.8227
12.8274
12.832
12.8364
12.8408
12.8451
12.8493
12.8533
12.8573
12.8611
12.8649
12.8685
12.8721
12.8755
12.8789
12.8821
12.8852
12.8883
12.8912
12.894
12.8967
12.8993
12.9018
12.9042
12.9065
12.9087
12.9108
12.9128
12.9147
12.9165
12.9181
12.9197
12.9212
12.9226
12.9238
12.925
12.926
12.927
12.9279
12.9286
12.9293
12.9298
12.9303
12.9306
12.9308
12.931
12.931
12.931
12.9308
12.9305
12.9302
12.9297
12.9291
12.9284
12.9277
12.9268
12.9258
12.9247
12.9236
12.9223
12.9209
12.9194
12.9179
12.9162
12.9144
12.9125
12.9106
12.9085
12.9063
12.904
12.9017
12.8992
12.8966
12.8939
12.8912
12.8883
12.8853
12.8823
12.8791
12.8759
12.8725
12.8691
12.8655
12.8619
12.8581
12.8543
12.8503
12.8463
12.8422
12.8379
12.8336
12.8292
12.8247
12.8201
12.8154
12.8106
12.8057
12.8007
12.7956
12.7904
12.7852
12.7798
12.7743
12.7688
12.7631
12.7574
12.7515
12.7456
12.7396
12.7335
12.7273
12.721
12.7146
12.7081
12.7015
12.6949
12.6881
12.6813
12.6743
12.6673
12.6602
12.653
12.6457
12.6383
12.6308
12.6233
12.6156
12.6079
12.6001
12.5921
12.5841
12.576
12.5679
12.5596
12.5512
12.5428
12.5343
12.5257
12.517
12.5082
12.4993
12.4904
12.4813
12.4722
12.463
12.4537
12.4443
12.4348
12.4253
12.4157
12.4059
12.3962
12.3863
12.3763
12.3663
12.3561
12.3459
12.3357
12.3253
12.3148
12.3043
12.2937
12.283
12.2723
12.2614
12.2505
12.2395
12.2284
12.2172
12.206
12.1947
12.1833
12.1718
12.1603
12.1486
12.1369
12.1252
12.1133
12.1014
12.0894
12.0773
12.0652
12.0529
12.0406
12.0283
12.0158
12.0033
11.9907
11.978
11.9653
11.9525
11.9396
11.9267
11.9136
11.9006
11.8874
11.8742
11.8609
11.8475
11.8341
11.8206
11.807
11.7933
11.7796
11.7658
11.752
11.7381
11.7241
11.7101
11.6959
11.6818
11.6675
11.6532
11.6388
11.6244
11.6099
11.5954
11.5807
11.566
11.5513
11.5365
11.5216
11.5067
11.4917
11.4766
11.4615
11.4463
11.4311
11.4158
11.4004
11.385
11.3695
11.354
11.3384
11.3227
11.307
11.2913
11.2754
11.2596
11.2436
11.2276
11.2116
11.1955
11.1793
11.1631
11.1469
11.1305
11.1142
11.0977
11.0813
11.0647
11.0482
11.0315
11.0149
10.9981
10.9813
10.9645
10.9476
10.9307
10.9137
10.8967
10.8796
10.8625
10.8453
10.8281
10.8108
10.7935
10.7761
10.7587
10.7412
10.7237
10.7062
10.6886
10.671
10.6533
10.6356
