0.792196,1.54382
0.790652,1.54605
0.789106,1.54825
0.787557,1.55042
0.786007,1.55258
0.784454,1.5547
0.7829,1.5568
0.781343,1.55888
0.779784,1.56093
0.778223,1.56296
0.77666,1.56496
0.775095,1.56694
0.773528,1.56889
0.771959,1.57082
0.770389,1.57272
0.768816,1.5746
0.767241,1.57646
0.765665,1.57829
0.764086,1.5801
0.762506,1.58188
0.760924,1.58363
0.759341,1.58537
0.757755,1.58708
0.756168,1.58876
0.75458,1.59042
0.752989,1.59206
0.751397,1.59367
0.749804,1.59526
0.748208,1.59682
0.746611,1.59836
0.745013,1.59988
0.743413,1.60137
0.741812,1.60284
0.740209,1.60428
0.738605,1.6057
0.736999,1.6071
0.735392,1.60848
0.733783,1.60983
0.732174,1.61115
0.730562,1.61246
0.72895,1.61374
0.727336,1.61499
0.725721,1.61623
0.724105,1.61744
0.722488,1.61862
0.720869,1.61979
0.719249,1.62093
0.717628,1.62204
0.716006,1.62314
0.714383,1.62421
0.712759,1.62526
0.711134,1.62628
0.709507,1.62729
0.70788,1.62827
0.706252,1.62922
0.704623,1.63016
0.702992,1.63107
0.701361,1.63196
0.699729,1.63283
0.698097,1.63368
0.696463,1.6345
0.694828,1.6353
0.693193,1.63608
0.691557,1.63683
0.68992,1.63757
0.688283,1.63828
0.686644,1.63897
0.685005,1.63964
0.683366,1.64029
0.681725,1.64091
0.680084,1.64152
0.678443,1.6421
0.676801,1.64266
0.675158,1.6432
0.673515,1.64372
0.671871,1.64421
0.670227,1.64469
0.668582,1.64514
0.666937,1.64558
0.665292,1.64599
0.663646,1.64638
0.661999,1.64675
0.660353,1.6471
0.658705,1.64743
0.657058,1.64774
0.65541,1.64802
0.653762,1.64829
0.652114,1.64854
0.650465,1.64876
0.648817,1.64897
0.647168,1.64915
0.645519,1.64932
0.643869,1.64946
0.64222,1.64959
0.64057,1.64969
0.63892,1.64978
0.637271,1.64984
0.635621,1.64989
0.633971,1.64992
0.632321,1.64992
0.630671,1.64991
0.629021,1.64988
0.627371,1.64983
0.625722,1.64975
0.624072,1.64966
0.622422,1.64955
0.620773,1.64943
0.619123,1.64928
0.617474,1.64911
0.615825,1.64893
0.614176,1.64873
0.612527,1.6485
0.610879,1.64826
0.60923,1.648
0.607582,1.64773
0.605935,1.64743
0.604287,1.64712
0.60264,1.64678
0.600993,1.64643
0.599347,1.64607
0.597701,1.64568
0.596055,1.64528
0.59441,1.64486
0.592765,1.64442
0.591121,1.64396
0.589477,1.64349
0.587833,1.64299
0.58619,1.64249
0.584548,1.64196
0.582906,1.64142
0.581264,1.64086
0.579623,1.64028
0.577983,1.63968
0.576343,1.63907
0.574704,1.63845
0.573066,1.6378
0.571428,1.63714
0.569791,1.63646
0.568154,1.63577
0.566519,1.63506
0.564884,1.63434
0.563249,1.63359
0.561616,1.63284
0.559983,1.63206
0.558351,1.63127
0.55672,1.63047
0.555089,1.62964
0.553459,1.62881
0.551831,1.62795
0.550203,1.62709
0.548576,1.6262
0.546949,1.62531
0.545324,1.62439
0.5437,1.62346
0.542076,1.62252
0.540454,1.62156
0.538832,1.62059
0.537212,1.6196
0.535592,1.6186
0.533973,1.61758
0.532356,1.61655
0.530739,1.6155
0.529124,1.61444
0.527509,1.61337
0.525896,1.61228
0.524284,1.61118
0.522672,1.61006
0.521062,1.60893
0.519453,1.60778
0.517846,1.60663
0.516239,1.60545
0.514634,1.60427
0.513029,1.60307
0.511426,1.60186
0.509824,1.60064
0.508224,1.5994
0.506624,1.59815
0.505026,1.59688
0.503429,1.5956
0.501834,1.59432
0.500239,1.59301
0.498646,1.5917
0.497055,1.59037
0.495464,1.58903
0.493875,1.58768
0.492288,1.58631
0.490701,1.58494
0.489116,1.58355
0.487533,1.58215
0.485951,1.58073
0.48437,1.57931
0.482791,1.57787
0.481213,1.57643
0.479636,1.57497
0.478061,1.57349
0.476488,1.57201
0.474916,1.57052
0.473345,1.56901
0.471776,1.5675
0.470209,1.56597
0.468643,1.56443
0.467078,1.56288
0.465516,1.56132
0.463954,1.55975
0.462394,1.55817
0.460836,1.55658
0.45928,1.55498
0.457725,1.55336
0.456171,1.55174
0.45462,1.55011
0.45307,1.54847
0.451521,1.54681
0.449974,1.54515
0.448429,1.54348
0.446886,1.54179
0.445344,1.5401
0.443804,1.5384
0.442265,1.53669
0.440729,1.53497
0.439194,1.53324
0.43766,1.5315
0.436129,1.52975
0.434599,1.52799
0.433071,1.52622
0.431545,1.52445
0.430021,1.52266
0.428498,1.52087
0.426977,1.51907
0.425458,1.51726
0.423941,1.51544
0.422425,1.51361
0.420912,1.51177
0.4194,1.50993
0.41789,1.50808
0.416382,1.50622
0.414876,1.50435
0.413371,1.50247
0.411869,1.50059
0.410368,1.49869
0.40887,1.49679
0.407373,1.49489
0.405878,1.49297
0.404385,1.49105
0.402894,1.48912
0.401405,1.48718
0.399918,1.48523
0.398432,1.48328
0.396949,1.48132
0.395468,1.47936
0.393988,1.47738
0.392511,1.4754
0.391036,1.47342
0.389562,1.47142
0.388091,1.46942
0.386621,1.46741
0.385154,1.4654
0.383689,1.46338
0.382225,1.46136
0.380764,1.45932
0.379304,1.45728
0.377847,1.45524
0.376392,1.45319
0.374939,1.45113
0.373488,1.44907
0.372039,1.447
0.370592,1.44493
0.369147,1.44285
0.367704,1.44076
0.366263,1.43867
0.364824,1.43657
0.363388,1.43447
0.361953,1.43236
0.360521,1.43025
0.359091,1.42813
0.357663,1.42601
0.356237,1.42388
0.354813,1.42175
0.353391,1.41961
0.351971,1.41747
0.350554,1.41532
0.349139,1.41317
0.347725,1.41101
0.346314,1.40885
0.344906,1.40668
0.343499,1.40451
0.342094,1.40234
0.340692,1.40016
0.339292,1.39797
0.337894,1.39578
0.336498,1.39359
0.335104,1.3914
0.333713,1.3892
0.332324,1.38699
0.330937,1.38479
0.329552,1.38257
0.32817,1.38036
0.326789,1.37814
0.325411,1.37592
0.324035,1.37369
0.322661,1.37146
0.32129,1.36923
0.319921,1.36699
0.318554,1.36475
0.317189,1.36251
0.315826,1.36026
0.314466,1.35801
0.313108,1.35576
0.311752,1.35351
0.310399,1.35125
0.309048,1.34899
0.307699,1.34672
0.306352,1.34446
0.305008,1.34219
0.303665,1.33991
0.302325,1.33764
0.300988,1.33536
0.299652,1.33308
0.298319,1.3308
0.296989,1.32851
0.29566,1.32623
0.294334,1.32394
0.29301,1.32165
0.291688,1.31935
0.290369,1.31706
0.289052,1.31476
0.287737,1.31246
0.286425,1.31016
0.285114,1.30785
0.283807,1.30555
0.282501,1.30324
0.281198,1.30093
0.279897,1.29862
0.278598,1.29631
0.277302,1.29399
0.276008,1.29168
0.274716,1.28936
0.273427,1.28704
0.27214,1.28472
0.270855,1.2824
0.269573,1.28008
0.268293,1.27776
0.267015,1.27543
0.265739,1.2731
0.264466,1.27078
0.263196,1.26845
0.261927,1.26612
0.260661,1.26379
0.259397,1.26146
0.258136,1.25913
0.256877,1.25679
0.25562,1.25446
0.254365,1.25213
0.253113,1.24979
0.251863,1.24746
0.250616,1.24512
0.249371,1.24278
0.248128,1.24044
0.246888,1.23811
0.24565,1.23577
0.244414,1.23343
0.24318,1.23109
0.241949,1.22875
0.240721,1.22641
0.239494,1.22407
0.23827,1.22173
0.237048,1.21939
0.235829,1.21705
0.234612,1.21471
0.233397,1.21237
0.232185,1.21003
0.230975,1.20769
0.229767,1.20535
0.228562,1.20301
0.227359,1.20067
0.226158,1.19833
0.22496,1.19599
0.223764,1.19365
0.22257,1.19131
0.221379,1.18897
0.22019,1.18663
0.219003,1.1843
0.217819,1.18196
0.216637,1.17962
0.215457,1.17729
0.21428,1.17495
0.213105,1.17262
0.211932,1.17028
0.210762,1.16795
0.209594,1.16561
0.208429,1.16328
0.207265,1.16095
0.206104,1.15862
0.204946,1.15629
0.203789,1.15396
0.202635,1.15163
0.201484,1.1493
0.200335,1.14698
0.199188,1.14465
0.198043,1.14233
0.196901,1.14
0.195761,1.13768
0.194623,1.13536
0.193488,1.13304
0.192355,1.13072
0.191224,1.1284
0.190095,1.12609
0.188969,1.12377
0.187846,1.12146
0.186724,1.11914
0.185605,1.11683
0.184488,1.11452
0.183374,1.11221
0.182261,1.10991
0.181151,1.1076
0.180044,1.1053
0.178939,1.10299
0.177836,1.10069
0.176735,1.09839
0.175636,1.09609
0.17454,1.0938
0.173447,1.0915
0.172355,1.08921
0.171266,1.08691
0.170179,1.08462
0.169094,1.08234
0.168012,1.08005
0.166932,1.07776
0.165854,1.07548
0.164779,1.0732
0.163706,1.07092
0.162635,1.06864
0.161566,1.06637
0.1605,1.06409
0.159435,1.06182
0.158374,1.05955
0.157314,1.05728
0.156257,1.05501
0.155202,1.05275
0.154149,1.05049
0.153099,1.04823
0.15205,1.04597
0.151004,1.04371
0.149961,1.04146
0.148919,1.03921
0.14788,1.03696
0.146843,1.03471
0.145808,1.03246
0.144776,1.03022
0.143746,1.02798
0.142718,1.02574
0.141692,1.0235
0.140668,1.02127
0.139647,1.01904
0.138628,1.01681
0.137611,1.01458
0.136597,1.01235
0.135584,1.01013
0.134574,1.00791
0.133566,1.00569
0.132561,1.00348
0.131557,1.00126
0.130556,0.99905
0.129557,0.996842
0.12856,0.994635
0.127565,0.992432
0.126573,0.99023
0.125583,0.988031
0.124595,0.985835
0.123609,0.983641
0.122625,0.98145
0.121644,0.979261
0.120665,0.977075
0.119687,0.974891
0.118713,0.97271
0.11774,0.970532
0.116769,0.968356
0.115801,0.966182
0.114835,0.964012
0.113871,0.961844
0.112909,0.959678
0.111949,0.957516
0.110992,0.955356
0.110036,0.953198
0.109083,0.951044
0.108132,0.948892
0.107183,0.946742
0.106237,0.944596
0.105292,0.942452
0.104349,0.940311
0.103409,0.938173
0.102471,0.936038
0.101535,0.933905
0.100601,0.931775
0.0996693,0.929648
0.0987396,0.927524
0.0978121,0.925402
0.0968867,0.923284
0.0959634,0.921168
0.0950422,0.919055
0.0941232,0.916945
0.0932062,0.914838
0.0922914,0.912734
0.0913787,0.910632
0.090468,0.908534
0.0895595,0.906438
0.0886531,0.904345
0.0877487,0.902255
0.0868465,0.900168
0.0859463,0.898084
0.0850482,0.896003
0.0841522,0.893925
0.0832583,0.89185
0.0823664,0.889778
0.0814766,0.887709
0.0805889,0.885642
0.0797033,0.883579
0.0788197,0.881519
0.0779382,0.879461
0.0770587,0.877407
0.0761813,0.875356
0.075306,0.873308
0.0744327,0.871262
0.0735614,0.86922
0.0726922,0.867181
0.071825,0.865144
0.0709599,0.863111
0.0700967,0.861081
0.0692357,0.859054
0.0683766,0.85703
0.0675196,0.855009
0.0666646,0.852991
0.0658116,0.850976
0.0649606,0.848964
0.0641116,0.846955
0.0632647,0.844949
0.0624197,0.842947
0.0615768,0.840947
0.0607358,0.838951
0.0598969,0.836957
0.0590599,0.834967
0.058225,0.83298
0.057392,0.830996
0.056561,0.829015
0.055732,0.827037
0.0549049,0.825062
0.0540799,0.823091
0.0532568,0.821122
0.0524357,0.819157
0.0516165,0.817194
0.0507993,0.815235
0.0499841,0.813279
0.0491708,0.811326
0.0483595,0.809376
0.0475501,0.80743
0.0467427,0.805486
0.0459372,0.803546
0.0451336,0.801608
0.044332,0.799674
0.0435323,0.797743
0.0427346,0.795815
0.0419388,0.793891
0.0411449,0.791969
0.0403529,0.790051
0.0395629,0.788136
0.0387747,0.786223
0.0379885,0.784314
0.0372042,0.782409
0.0364218,0.780506
0.0356413,0.778606
0.0348627,0.77671
0.034086,0.774817
0.0333112,0.772927
0.0325382,0.77104
0.0317672,0.769156
0.030998,0.767276
0.0302308,0.765398
0.0294654,0.763524
0.0287018,0.761653
0.0279402,0.759785
0.0271804,0.75792
0.0264225,0.756059
0.0256664,0.7542
0.0249122,0.752345
0.0241599,0.750493
0.0234094,0.748644
0.0226607,0.746798
0.0219139,0.744955
0.021169,0.743116
0.0204259,0.741279
0.0196846,0.739446
0.0189451,0.737616
0.0182075,0.735789
0.0174717,0.733965
0.0167378,0.732145
0.0160056,0.730327
0.0152753,0.728513
0.0145468,0.726702
0.0138201,0.724894
0.0130952,0.723089
0.0123721,0.721287
0.0116508,0.719488
0.0109313,0.717693
0.0102136,0.715901
0.00949774,0.714112
0.00878362,0.712326
0.0080713,0.710543
0.00736076,0.708763
0.00665199,0.706986
0.00594501,0.705213
0.00523979,0.703442
0.00453635,0.701675
0.00383468,0.699911
0.00313477,0.69815
0.00243662,0.696392
0.00174022,0.694637
0.00104559,0.692886
0.000352701,0.691137
-0.000338436,0.689392
-0.00102783,0.68765
-0.00171548,0.68591
-0.00240139,0.684174
-0.00308556,0.682441
-0.003768,0.680711
-0.00444871,0.678985
-0.0051277,0.677261
-0.00580496,0.67554
-0.0064805,0.673823
-0.00715432,0.672108
-0.00782643,0.670397
-0.00849683,0.668689
-0.00916552,0.666984
-0.0098325,0.665282
-0.0104978,0.663583
-0.0111614,0.661887
-0.0118233,0.660194
-0.0124834,0.658504
-0.0131419,0.656817
-0.0137988,0.655134
-0.0144539,0.653453
-0.0151074,0.651775
-0.0157591,0.650101
-0.0164092,0.648429
-0.0170577,0.646761
-0.0177044,0.645096
-0.0183495,0.643433
-0.0189929,0.641774
-0.0196347,0.640118
-0.0202748,0.638464
-0.0209133,0.636814
-0.0215501,0.635167
-0.0221853,0.633523
-0.0228188,0.631882
-0.0234507,0.630243
-0.0240809,0.628608
-0.0247095,0.626976
-0.0253365,0.625347
-0.0259619,0.623721
-0.0265856,0.622098
-0.0272077,0.620478
-0.0278282,0.61886
-0.028447,0.617246
-0.0290643,0.615635
-0.0296799,0.614027
-0.0302939,0.612422
-0.0309064,0.610819
-0.0315172,0.60922
-0.0321264,0.607624
-0.032734,0.60603
-0.03334,0.60444
-0.0339445,0.602852
-0.0345473,0.601268
-0.0351486,0.599686
-0.0357483,0.598107
-0.0363464,0.596532
-0.0369429,0.594959
-0.0375379,0.593389
-0.0381313,0.591822
-0.0387231,0.590258
-0.0393134,0.588697
-0.0399021,0.587139
-0.0404892,0.585583
-0.0410748,0.584031
-0.0416588,0.582481
-0.0422413,0.580935
-0.0428222,0.579391
-0.0434016,0.57785
-0.0439795,0.576312
-0.0445558,0.574777
-0.0451306,0.573245
-0.0457038,0.571716
-0.0462755,0.570189
-0.0468457,0.568666
-0.0474144,0.567145
-0.0479815,0.565627
-0.0485471,0.564112
-0.0491113,0.5626
-0.0496739,0.56109
-0.0502349,0.559584
-0.0507945,0.55808
-0.0513526,0.556579
-0.0519092,0.555081
-0.0524643,0.553586
-0.0530179,0.552093
-0.0535699,0.550604
-0.0541206,0.549117
-0.0546697,0.547633
-0.0552173,0.546152
-0.0557635,0.544673
-0.0563081,0.543198
-0.0568513,0.541725
-0.057393,0.540255
-0.0579333,0.538787
-0.0584721,0.537323
-0.0590094,0.535861
-0.0595453,0.534402
-0.0600797,0.532946
-0.0606126,0.531492
-0.0611441,0.530041
-0.0616742,0.528593
-0.0622027,0.527148
-0.0627299,0.525706
-0.0632556,0.524266
-0.0637799,0.522829
-0.0643027,0.521394
-0.0648241,0.519963
-0.0653441,0.518534
-0.0658626,0.517107
-0.0663797,0.515684
-0.0668954,0.514263
-0.0674096,0.512845
-0.0679225,0.511429
-0.0684339,0.510017
-0.0689439,0.508606
-0.0694525,0.507199
-0.0699597,0.505794
-0.0704655,0.504392
-0.0709699,0.502993
-0.0714729,0.501596
-0.0719745,0.500202
-0.0724747,0.49881
-0.0729735,0.497421
-0.0734709,0.496035
-0.073967,0.494652
-0.0744616,0.493271
-0.0749549,0.491892
-0.0754468,0.490517
-0.0759373,0.489144
-0.0764265,0.487773
-0.0769142,0.486405
-0.0774006,0.48504
-0.0778857,0.483677
-0.0783694,0.482317
-0.0788517,0.48096
-0.0793326,0.479605
-0.0798122,0.478253
-0.0802905,0.476903
-0.0807674,0.475556
-0.0812429,0.474211
-0.0817172,0.472869
-0.08219,0.471529
-0.0826616,0.470193
-0.0831317,0.468858
-0.0836006,0.467526
-0.0840681,0.466197
-0.0845343,0.46487
-0.0849992,0.463546
-0.0854627,0.462224
-0.085925,0.460905
-0.0863859,0.459588
-0.0868455,0.458274
-0.0873037,0.456962
-0.0877607,0.455653
-0.0882164,0.454346
-0.0886707,0.453042
-0.0891237,0.45174
-0.0895755,0.450441
-0.0900259,0.449144
-0.0904751,0.44785
-0.0909229,0.446558
-0.0913695,0.445269
-0.0918147,0.443982
-0.0922587,0.442698
-0.0927014,0.441416
-0.0931428,0.440136
-0.093583,0.438859
-0.0940218,0.437584
-0.0944594,0.436312
-0.0948957,0.435042
-0.0953308,0.433775
-0.0957645,0.43251
-0.0961971,0.431247
-0.0966283,0.429987
-0.0970583,0.428729
-0.097487,0.427474
-0.0979145,0.426221
-0.0983407,0.424971
-0.0987657,0.423722
-0.0991894,0.422477
-0.0996119,0.421233
-0.100033,0.419992
-0.100453,0.418754
-0.100872,0.417517
-0.101289,0.416283
-0.101706,0.415052
-0.102121,0.413823
-0.102535,0.412596
-0.102947,0.411371
-0.103359,0.410149
-0.103769,0.408929
-0.104178,0.407712
-0.104585,0.406496
-0.104992,0.405283
-0.105397,0.404073
-0.105801,0.402865
-0.106204,0.401659
-0.106606,0.400455
-0.107006,0.399254
-0.107405,0.398055
-0.107803,0.396858
-0.1082,0.395664
-0.108596,0.394471
-0.10899,0.393281
-0.109384,0.392094
-0.109776,0.390908
-0.110167,0.389725
-0.110556,0.388545
-0.110945,0.387366
-0.111332,0.38619
-0.111719,0.385016
-0.112104,0.383844
-0.112487,0.382674
-0.11287,0.381507
-0.113252,0.380342
-0.113632,0.379179
-0.114011,0.378018
-0.114389,0.37686
-0.114766,0.375703
-0.115142,0.374549
-0.115516,0.373398
-0.11589,0.372248
-0.116262,0.3711
-0.116633,0.369955
-0.117003,0.368812
-0.117372,0.367671
-0.117739,0.366533
-0.118106,0.365396
-0.118471,0.364262
-0.118836,0.36313
-0.119199,0.362
-0.119561,0.360872
-0.119922,0.359746
-0.120281,0.358623
-0.12064,0.357501
-0.120997,0.356382
-0.121354,0.355265
-0.121709,0.35415
-0.122063,0.353037
-0.122416,0.351927
-0.122768,0.350818
-0.123119,0.349711
-0.123469,0.348607
-0.123817,0.347505
-0.124165,0.346405
-0.124511,0.345307
-0.124857,0.344211
-0.125201,0.343117
-0.125544,0.342025
-0.125886,0.340936
-0.126227,0.339848
-0.126567,0.338763
-0.126905,0.337679
-0.127243,0.336598
-0.12758,0.335519
-0.127915,0.334442
-0.12825,0.333367
-0.128583,0.332293
-0.128915,0.331222
-0.129247,0.330153
-0.129577,0.329087
-0.129906,0.328022
-0.130234,0.326959
-0.130561,0.325898
-0.130887,0.324839
-0.131212,0.323783
-0.131535,0.322728
-0.131858,0.321675
-0.13218,0.320624
-0.1325,0.319576
-0.13282,0.318529
-0.133138,0.317484
-0.133456,0.316442
-0.133772,0.315401
-0.134088,0.314362
-0.134402,0.313326
-0.134715,0.312291
-0.135028,0.311258
-0.135339,0.310228
-0.135649,0.309199
-0.135958,0.308172
-0.136267,0.307147
-0.136574,0.306124
-0.13688,0.305103
-0.137185,0.304085
-0.137489,0.303068
-0.137792,0.302052
-0.138094,0.301039
-0.138395,0.300028
-0.138695,0.299019
-0.138994,0.298012
-0.139292,0.297006
-0.139589,0.296003
-0.139885,0.295001
-0.14018,0.294002
-0.140474,0.293004
-0.140767,0.292008
-0.141059,0.291015
-0.14135,0.290023
-0.14164,0.289033
-0.141929,0.288045
-0.142217,0.287058
-0.142505,0.286074
-0.142791,0.285091
-0.143076,0.284111
-0.14336,0.283132
-0.143643,0.282155
-0.143925,0.28118
-0.144206,0.280207
-0.144486,0.279236
-0.144766,0.278267
-0.145044,0.277299
-0.145321,0.276334
-0.145598,0.27537
-0.145873,0.274408
-0.146147,0.273448
-0.146421,0.27249
-0.146693,0.271534
-0.146965,0.270579
-0.147235,0.269626
-0.147505,0.268675
-0.147774,0.267726
-0.148041,0.266779
-0.148308,0.265834
-0.148574,0.26489
-0.148839,0.263948
-0.149103,0.263009
-0.149366,0.26207
-0.149628,0.261134
-0.149889,0.2602
-0.150149,0.259267
-0.150409,0.258336
-0.150667,0.257407
-0.150924,0.256479
-0.151181,0.255554
-0.151436,0.25463
-0.151691,0.253708
-0.151945,0.252788
-0.152197,0.251869
-0.152449,0.250953
-0.1527,0.250038
-0.15295,0.249125
-0.153199,0.248213
-0.153448,0.247304
-0.153695,0.246396
-0.153941,0.245489
-0.154187,0.244585
-0.154431,0.243682
-0.154675,0.242782
-0.154918,0.241882
-0.15516,0.240985
-0.155401,0.240089
-0.155641,0.239195
-0.15588,0.238303
-0.156118,0.237413
-0.156356,0.236524
-0.156592,0.235637
-0.156828,0.234751
-0.157063,0.233868
-0.157297,0.232986
-0.15753,0.232106
-0.157762,0.231227
-0.157993,0.23035
-0.158223,0.229475
-0.158453,0.228602
-0.158681,0.22773
-0.158909,0.22686
-0.159136,0.225992
-0.159362,0.225125
-0.159587,0.22426
-0.159811,0.223397
-0.160035,0.222535
-0.160257,0.221675
-0.160479,0.220817
-0.1607,0.21996
-0.16092,0.219105
-0.161139,0.218252
-0.161357,0.2174
-0.161574,0.21655
-0.161791,0.215702
-0.162007,0.214855
-0.162222,0.21401
-0.162436,0.213166
-0.162649,0.212325
-0.162861,0.211484
-0.163073,0.210646
-0.163283,0.209809
-0.163493,0.208974
-0.163702,0.20814
-0.16391,0.207308
-0.164117,0.206478
-0.164324,0.205649
-0.16453,0.204822
-0.164734,0.203996
-0.164938,0.203172
-0.165142,0.20235
-0.165344,0.201529
-0.165545,0.20071
-0.165746,0.199893
-0.165946,0.199077
-0.166145,0.198262
-0.166343,0.19745
-0.166541,0.196638
-0.166737,0.195829
-0.166933,0.195021
-0.167128,0.194214
-0.167322,0.19341
-0.167516,0.192606
-0.167709,0.191805
-0.1679,0.191005
-0.168091,0.190206
-0.168282,0.189409
-0.168471,0.188614
-0.16866,0.18782
-0.168847,0.187027
-0.169034,0.186237
-0.169221,0.185448
-0.169406,0.18466
-0.169591,0.183874
-0.169775,0.183089
-0.169958,0.182306
-0.17014,0.181525
-0.170322,0.180745
-0.170502,0.179966
-0.170682,0.179189
-0.170861,0.178414
-0.17104,0.17764
-0.171217,0.176868
-0.171394,0.176097
-0.17157,0.175328
-0.171746,0.17456
